Unnamed: 0,id,track_name,size_bytes,currency,price,rating_count_tot,rating_count_ver,user_rating,user_rating_ver,ver,cont_rating,prime_genre,sup_devices.num,ipadSc_urls.num,lang.num,vpp_lic,Name
7495,1087897068,企业微信,139163648,USD,0.0,7,0,2.5,0.0,1.3.10,4+,Business,38,0,2,1,
7509,1088186369,タップモンスター◆タップだけの簡単本格RPG/タプモン,201381888,USD,0.0,0,0,0.0,0.0,1.0.7,9+,Games,38,5,1,1,rpg
7521,1088540036,Retro City Rampage DX,15611904,USD,4.99,68,23,4.5,4.5,1.0.1,12+,Games,40,5,5,1,retrocityrampagedx
7551,1089058534,【謎解き】自称カノジョからの病みすぎメッセージ,16397312,USD,0.0,1,1,4.0,4.0,1.0,4+,Book,38,0,1,1,
7556,1089108246,おかんからのメッセ - ほのぼの謎解きゲーム,30749696,USD,0.0,1,1,5.0,5.0,1.0.6,4+,Book,37,1,2,1,
7559,1089125950,箱庭シティ鉄道,210575360,USD,5.99,0,0,0.0,0.0,1.05,4+,Games,37,5,1,1,
7566,1089372833,ドリブルの達人,20414464,USD,0.0,0,0,0.0,0.0,1.0.1,4+,Games,38,4,2,1,
7567,1089386287,非诚勿扰-中国最大免费婚恋交友平台,12932096,USD,0.0,3,3,3.5,3.5,5.6.0,17+,Social Networking,38,0,1,1,
7570,1089462231,小学館 オックスフォード 英語コロケーション辞典,72013824,USD,22.99,0,0,0.0,0.0,1.1,4+,Reference,37,5,2,1,
7573,1089516052,洋葱圈—正经人的不正经聊天工具,101316608,USD,0.0,0,0,0.0,0.0,2.7.1,12+,Social Networking,37,5,1,1,
7578,1089810837,心の美男美女診断,15053824,USD,0.0,0,0,0.0,0.0,1.0.2,17+,Entertainment,37,0,1,1,
7604,1090577736,Riptide GP: Renegade,107640832,USD,2.99,412,109,4.5,4.5,1.1.0,9+,Games,37,5,1,1,riptidegprenegade
7632,1091126272,スマイルパーク 〜らくらく放置系遊園地ゲーム〜,100164608,USD,0.0,0,0,0.0,0.0,1.0.3,4+,Games,38,5,2,1,
7672,1091891746,陌爱神器-不闲聊！陌生人快速约见面平台,44841984,USD,0.0,0,0,0.0,0.0,1.9.0,17+,Social Networking,38,5,1,1,
7675,1091944550,slither.io,32516096,USD,0.0,107817,11929,3.5,4.0,1.4.2,4+,Games,40,4,1,1,slitherio
7677,1091946582,陌恋-同城高颜值寂寞美女帅哥激情交友聊天神器！,28471296,USD,0.0,1,1,1.0,1.0,1.0.0,17+,Lifestyle,38,0,8,1,
7688,1091997580,出会うカメ,67683328,USD,0.0,0,0,0.0,0.0,1.0.6,4+,Games,37,0,1,1,
7704,1092463029,お解きなさい！,9191424,USD,0.0,0,0,0.0,0.0,1.0.0,4+,Book,40,0,1,1,
7721,1092938333,豪快ショット連発！爽快卓球ゲーム「サァァァ！」,43154432,USD,0.0,0,0,0.0,0.0,1.0.6,4+,Sports,38,5,2,1,
7730,1093055087,妖怪别跑,205922304,USD,0.99,0,0,0.0,0.0,1.0.0,9+,Games,43,5,1,1,
7741,1093190533,PewDiePie's Tuber Simulator,266766336,USD,0.0,90851,535,5.0,5.0,1.9.1,9+,Games,37,5,17,1,pewdiepiestubersimulator
7744,1093334825,輪ゴムでシュート！ - 無料で遊べるミニゲーム,301379584,USD,0.0,0,0,0.0,0.0,1.1.2,9+,Games,38,5,1,1,
7772,1093751264,はじめん　～はじめとつくる動画生活～,172704768,USD,0.0,0,0,0.0,0.0,1.0.4,9+,Games,37,5,1,1,
7800,1094174239,更加令人感动的养成游戏「昭和杂货店物语２」,227135488,USD,0.0,87,20,5.0,5.0,1.1.1,4+,Games,38,5,1,1,
7816,1094578154,成金電鉄-超ハマる放置系ゲーム,472088576,USD,0.0,0,0,0.0,0.0,12.04,9+,Games,37,4,1,1,
7817,1094580863,冒険ディグディグ（ドット絵ｘ放置ｘ冒険RPG）,58178560,USD,0.0,0,0,0.0,0.0,1.1.7,9+,Games,40,5,1,1,rpg
7818,1094591345,Pokémon GO,290762752,USD,0.0,257627,1284,3.0,3.5,1.33.1,9+,Games,37,5,8,1,pokmongo
7834,1095103225,高清影视-大片免费天天看,18254848,USD,0.0,0,0,0.0,0.0,1.0.2,17+,Utilities,38,0,2,1,
7841,1095219324,无双小师妹-登录送橙将,681596928,USD,0.0,0,0,0.0,0.0,1.0.14,12+,Games,40,5,1,1,
7849,1095459556,Nike+,149407744,USD,0.0,5464,309,5.0,4.5,1.3.3,4+,Shopping,37,0,1,1,nike
7855,1095572547,Block! Hexa Puzzle,132425728,USD,0.0,28524,1307,4.5,4.5,1.4.0,4+,Games,38,5,1,1,blockhexapuzzle
7856,1095581857,ひみつの出会い探しはバクアイ-無料の出会いチャットアプリで友達作り,8456192,USD,0.0,13,5,5.0,5.0,1.6,17+,Social Networking,37,0,1,1,
7857,1095583219,【完全無料】おとな専用！出会い掲示板,3217408,USD,0.0,0,0,0.0,0.0,1.0.2,17+,Social Networking,37,0,0,1,
7858,1095584799,大学生のための時間割,30629888,USD,0.0,0,0,0.0,0.0,1.6,4+,Education,37,0,1,1,
7860,1095603248,秒速,13033472,USD,0.0,0,0,0.0,0.0,1.0.1,4+,Games,38,5,2,1,
7861,1095604849,スカッと！脳トレ！ピッといん〜頭がよくなるブロックパズルゲーム〜,34933760,USD,0.0,0,0,0.0,0.0,1.0,4+,Games,38,4,1,1,
7875,1095884379,ぷかぷか,16136192,USD,0.0,0,0,0.0,0.0,1.0.1,4+,Games,38,5,2,1,
7877,1095919153,ゲームセンター倶楽部,111177728,USD,5.99,1,1,5.0,5.0,1.01,9+,Games,38,5,1,1,
7883,1096047800,任务客,28395520,USD,0.0,0,0,0.0,0.0,1.2.0,17+,Entertainment,40,0,2,1,
7900,1096464625,彩库宝典-【官方版】,57025536,USD,0.0,0,0,0.0,0.0,1.2.0,17+,Reference,38,5,2,1,
7912,1096756212,もじさがし,23536640,USD,0.0,0,0,0.0,0.0,1.2.6,4+,Games,37,4,10,1,
7918,1096964165,【完全無料】ソク出会える！ひみつフレ探し掲示板,13287424,USD,0.0,0,0,0.0,0.0,1.0,17+,Social Networking,37,0,1,1,
7960,1097724199,ぱちモンパズル〜簡単無料パズルRPGゲーム,66735104,USD,0.0,0,0,0.0,0.0,1.1.2,9+,Games,38,0,2,1,rpg
7993,1098508571,ダニエル！！今はフリーキック中よ！,130876416,USD,0.0,0,0,0.0,0.0,1.4,12+,Games,38,0,1,1,
8015,1099079526,脱出ゲーム　研究所からの脱出,177694720,USD,0.0,1,1,1.0,1.0,1.0.0,4+,Games,38,5,1,1,
8032,1099710942,ビッグバン チャット-友達作り ひま友チャット,44267520,USD,0.0,0,0,0.0,0.0,1.0,17+,Entertainment,37,0,1,1,
8035,1099859731,东西战神,352692224,USD,0.0,0,0,0.0,0.0,1.6.0,9+,Games,37,5,1,1,
8037,1099877033,ひとたがやし,56503296,USD,0.0,0,0,0.0,0.0,1.6.3,12+,Games,40,5,1,1,
8051,1100113170,のび毛,30200832,USD,0.0,0,0,0.0,0.0,1.0.1,4+,Games,38,4,2,1,
8066,1100578622,Solitaire ∞,67928064,USD,0.0,2865,142,5.0,5.0,1.0.97,4+,Games,40,2,14,1,solitaire
8159,1102508135,PAC-MAN Pop,247194624,USD,0.0,1000,216,4.5,4.0,2.1.6471,4+,Games,37,5,7,1,pacmanpop
8163,1102659097,妙资理财-探索版（安全稳健高收益理财神器  ）,31624192,USD,0.0,0,0,0.0,0.0,3.0.20,4+,Finance,38,0,2,1,
8164,1102660950,梦幻轩辕,267673600,USD,0.99,0,0,0.0,0.0,10.99,4+,Games,43,5,1,1,
8168,1102687865,坂本ですが？秘技…フリータイムキラー,92584960,USD,0.0,0,0,0.0,0.0,1.0.10,4+,Games,40,0,1,1,
8195,1103314372,脱出ゲーム 古城からの脱出,131070976,USD,0.0,1,1,4.0,4.0,1.0.4,12+,Games,38,5,1,1,
8220,1104112723,ジョナサンアプリ　お得なクーポンが使える便利なアプリ,18425856,USD,0.0,0,0,0.0,0.0,1.1.0,12+,Food & Drink,37,0,2,1,
8232,1104247866,新・血液型テスト,7432192,USD,0.0,0,0,0.0,0.0,1.0.0,4+,Book,40,0,1,1,
8253,1104855278,少年西游记－西游卡牌王者之作,145988608,USD,0.0,45,1,4.5,5.0,1.8.11,12+,Games,38,5,1,1,
8259,1104879125,애드픽 - 인플루언서가 되어 의미있는 수익을 올리세요!,28006400,USD,0.0,0,0,0.0,0.0,1.0.9,12+,Business,37,5,4,1,
8262,1104882704,每日红包,28264448,USD,0.0,0,0,0.0,0.0,1.1.0,17+,Entertainment,40,0,2,1,
8297,1105790805,奇跡のメガネ　-恋愛シミュレーションゲーム,48396288,USD,0.0,0,0,0.0,0.0,1.0.2,9+,Games,38,5,16,1,
8299,1105805539,トリセツメーカー　トリセツ診断,15498240,USD,0.0,0,0,0.0,0.0,1.0.1,17+,Entertainment,37,0,1,1,
8307,1105845815,花粉儿-女性、母婴闲置交易平台,73080832,USD,0.0,0,0,0.0,0.0,2.4.0,4+,Shopping,37,0,18,1,
8330,1106329353,熊猫直播-王者大神主播带你荣耀开黑,100372480,USD,0.0,38,0,4.0,0.0,3.1.3,12+,Entertainment,38,0,1,1,
8351,1106745094,欢乐颂合集—刘涛、蒋欣等主演电视剧同名原著,16188416,USD,0.99,0,0,0.0,0.0,1.0.0,17+,Book,38,0,1,1,
8353,1106788059,ニュースパス -かんたん操作で必要なニュースがすぐ読めるニュースアプリ,92217344,USD,0.0,0,0,0.0,0.0,1.7.0,17+,News,37,0,1,1,
8356,1106808184,龙之觉醒-热血经典RPG，回味激燃岁月,175943680,USD,0.0,0,0,0.0,0.0,1.0,12+,Games,40,5,1,1,rpg
8357,1106808930,ワンダークラウン,127256576,USD,0.0,0,0,0.0,0.0,1.22.0,9+,Games,37,4,2,1,
8361,1106842267,皮皮四川麻将,67259392,USD,0.0,0,0,0.0,0.0,1.7,17+,Games,37,4,1,1,
8366,1107170561,剑仙传奇·蜀山修仙之独步天下,133885952,USD,0.0,0,0,0.0,0.0,1.0.1,4+,Games,40,5,1,1,
8374,1107486943,もやししゃちょー,83826688,USD,0.0,5,0,4.5,0.0,1.0.13,17+,Games,38,0,2,1,
8419,1108373391,"战姬物语-亚洲顶级画师操刀,颜值爆表手游",441995264,USD,0.99,0,0,0.0,0.0,1.0.2,9+,Games,40,5,1,1,
8421,1108402751,捨て猫レスキュー,75713536,USD,0.0,0,0,0.0,0.0,1.4,9+,Games,38,5,5,1,
8435,1108774944,らぶいずふぉーえばー #泣けるピアノゲーム,106721280,USD,0.0,0,0,0.0,0.0,1.1.6,4+,Games,37,3,31,1,
8447,1108939718,猎魔传奇-塔塔&推塔挂机私服手游,255946752,USD,0.0,0,0,0.0,0.0,1.2.3,12+,Games,40,5,1,1,
8468,1109668092,脱出ゲーム　大正ロマン　女記者脱出譚,145041408,USD,0.0,0,0,0.0,0.0,1.0.3,4+,Games,38,5,1,1,
8469,1109674878,放置江湖: 大侠的成长之路（高自由度的武侠体验）,89223168,USD,0.99,10,2,2.0,5.0,1.07,4+,Games,40,4,1,1,
8501,1110657008,帝国征服者-王者联盟列国纷争,83196928,USD,0.0,0,0,0.0,0.0,3.1.0,12+,Games,40,5,0,1,
8523,1111428249,当たる占い師【水晶玉子】特別鑑定書≪無料占いあり≫,25418752,USD,0.0,1,1,3.0,3.0,1.0.3,17+,Entertainment,37,0,1,1,
8528,1111487818,天天麻将-有奖励的麻将玩法全集,87851008,USD,0.0,2,2,5.0,5.0,3.91,17+,Games,40,4,1,1,
8547,1111876388,T-Mobile Tuesdays,78128128,USD,0.0,3213,2,2.5,1.5,3.5.0,17+,Lifestyle,38,0,1,1,tmobiletuesdays
8550,1112040900,シルエットクイズ～人気マンガ・映画アニメキャラ・芸能人で暇つぶし脳トレ,37047296,USD,0.0,0,0,0.0,0.0,1.0.1,4+,Games,37,0,2,1,
8553,1112052555,性教育そうだったのか！世界一まなべる保健体育クイズ(画像付き),48430080,USD,0.0,0,0,0.0,0.0,1.0.1,17+,Education,37,0,2,1,
8560,1112071865,派派激情版-寂陌陌声人交友神器,50076672,USD,0.0,0,0,0.0,0.0,2.5.0,17+,Social Networking,38,0,1,1,
8571,1112307917,Geometry Dash World,64278528,USD,0.0,5114,5114,4.5,4.5,1.0,4+,Games,37,5,1,1,geometrydashworld
8581,1112500249,单机群侠传-金庸群侠传口袋版,153306112,USD,0.0,30,4,5.0,5.0,3.2.1,9+,Games,38,5,1,1,
8594,1112826311,"镜花缘：两世英雄情缘,数年问仙修道",334434304,USD,0.0,0,0,0.0,0.0,1.4.7,12+,Games,40,5,1,1,
8628,1113304677,キモゲーいや、きも毛ー,9795584,USD,0.0,0,0,0.0,0.0,1.0,4+,Games,40,4,2,1,
8631,1113413855,人众金服[回馈版]-高收益理财软件,32704512,USD,0.0,0,0,0.0,0.0,3.0.6,4+,Finance,38,0,1,1,
8641,1113736426,RollerCoaster Tycoon® Classic,424826880,USD,5.99,1794,60,4.0,3.5,1.1.6,4+,Games,38,5,5,1,rollercoastertycoonclassic
8645,1113891385,マジ死にゲー,56744960,USD,0.0,0,0,0.0,0.0,1.1,4+,Games,40,4,2,1,
8649,1113923256,まんが一本道〆,185382912,USD,4.99,0,0,0.0,0.0,1.0.1,4+,Games,38,5,1,1,
8650,1113936701,创客金融-高收益银行存管投资理财平台,66637824,USD,0.0,0,0,0.0,0.0,3.4.6,4+,Finance,38,0,2,1,
8668,1114284578,ポケット戦国 -戦略と戦術で歴史を作れ！-【本格派 戦国シミュレーション】,150763520,USD,7.99,0,0,0.0,0.0,1.1.2,9+,Games,37,0,2,1,
8669,1114288419,视吧-全民手机直播,170616832,USD,0.0,0,0,0.0,0.0,2.60,17+,Social Networking,37,0,2,1,
8672,1114434026,やる夫のチャリ,45884416,USD,0.0,0,0,0.0,0.0,1.0,4+,Games,40,4,2,1,
8705,1114751883,diep.io,32992256,USD,0.0,9397,1113,4.0,4.0,1.2.4,9+,Games,40,5,1,1,diepio
8723,1115092415,街机格斗王,301804544,USD,0.0,1,1,5.0,5.0,1.6.0,9+,Games,38,5,1,1,
8755,1115978213,微火车票-查机票订酒店春运特价随行,48801792,USD,0.99,0,0,0.0,0.0,2.2,4+,Travel,37,0,1,1,
8756,1115981170,好きになったら負け。　完全無料！女性向けイケメン恋愛ゲーム,37828608,USD,0.0,1,1,1.0,1.0,1.1.0,9+,Games,38,5,16,1,
8759,1116025351,Dr. Panda Farm,98934784,USD,2.99,28,28,4.0,4.0,1.0,4+,Education,38,5,20,1,drpandafarm
8763,1116069870,车轮车友会—汇集养车、洗车、代驾、汽车头条、汽车用品的车友聊天分享之家,53552128,USD,0.0,0,0,0.0,0.0,3.3.3,17+,Lifestyle,38,0,2,1,
8775,1116320580,"自动证件照 - 智能证件照相机美图美颜编辑,制作学生证件照",9305088,USD,0.99,9,8,3.0,3.0,2.2,4+,Photo & Video,38,0,1,1,
8781,1116483214,天天萌斗—超级萌红将免费领取，上千少年超级英雄形象，让你在多次元大陆享受卡牌萌斗罗乐趣,218665984,USD,0.99,0,0,0.0,0.0,1.2,4+,Games,43,5,2,1,
8785,1116541279,これやったことない人いる？,12624896,USD,0.0,0,0,0.0,0.0,1.0.0,4+,Games,38,5,2,1,
8786,1116544191,鴨川等間隔の法則,15758336,USD,0.0,0,0,0.0,0.0,1.0.0,4+,Games,38,5,2,1,
8790,1116549578,不思議雑貨店ローズ ～ほのぼの再建記～,105900032,USD,0.0,1,1,5.0,5.0,1.0.5,4+,Games,37,4,4,1,
8805,1116622769,坦克新纪元——经典红警狂热回归,53628928,USD,0.0,0,0,0.0,0.0,1.01,4+,Games,40,5,0,1,
8811,1116861891,女の子のための女子トレンドまとめアプリ-ウーマガジン-,9242624,USD,0.0,0,0,0.0,0.0,1.8,9+,Catalogs,38,0,1,1,
8824,1116937558,牛タン牛タン牛タンタン,23534592,USD,0.0,0,0,0.0,0.0,1.0.0,4+,Games,38,4,2,1,
8844,1117405948,The Game of Life,305483776,USD,2.99,2298,157,4.5,4.5,1.8.5,4+,Games,37,5,1,1,thegameoflife
8860,1117816598,镜花奇缘 - 最新诛仙类卡牌传奇手游游戏,319483904,USD,0.0,0,0,0.0,0.0,1.3.4,12+,Games,40,5,1,1,
8863,1117825020,妙资理财（九周年版)-高收益理财投资平台,31624192,USD,0.0,0,0,0.0,0.0,3.0.51,4+,Finance,38,0,2,1,
8865,1117844680,Endless Ducker,159752192,USD,0.0,639,306,4.0,4.5,1.0.2,4+,Games,38,5,1,1,endlessducker
8900,1118839901,ここに墓を建てよう,68612096,USD,0.0,0,0,0.0,0.0,1.3,4+,Games,38,4,1,1,
8904,1118850623,激おこ!! はじめしゃちょー　なんなんですか!?,211661824,USD,0.0,1,1,5.0,5.0,1.0.4,9+,Games,40,5,1,1,
8930,1119107230,面倒だがトリあえずキーボード ～ さわりたくなるキーボード,87080960,USD,0.99,0,0,0.0,0.0,1.0.1,4+,Utilities,37,0,1,1,
8931,1119109028,アキラメロン【メロンを受け止める、チョイムズゲー】,135170048,USD,0.0,0,0,0.0,0.0,1.0.3,4+,Games,38,4,1,1,
8951,1119644926,Out There Chronicles - Ep. 1,108594176,USD,1.99,87,19,4.0,4.5,1.0.3,12+,Games,37,5,2,1,outtherechroniclesep1
8961,1120021683,【脱出ゲーム】絶対に最後までプレイしないで 〜謎解き＆ブロックパズル〜,77551616,USD,0.0,0,0,0.0,0.0,1.3,12+,Games,38,0,1,1,
8997,1121160975,ブリ猫,41528320,USD,0.0,0,0,0.0,0.0,1.0.1,12+,Games,40,0,1,1,
8998,1121172075,今日、彼女が死んだ,33209344,USD,0.0,0,0,0.0,0.0,1.0.2,9+,Games,40,0,1,1,
9005,1121283620,ひとりぼっち惑星,74806272,USD,0.0,0,0,0.0,0.0,1.2.0,12+,Games,40,5,1,1,
9026,1121659254,江湖风云录-超自由武侠剧情角色扮演手游,49652736,USD,0.99,13,0,4.5,0.0,4.58,12+,Games,40,5,1,1,
9044,1121989372,犯人は僕です。－謎解き×探索ノベルゲーム－,53682176,USD,0.0,0,0,0.0,0.0,1.0.1,17+,Games,38,4,16,1,
9053,1122211704,"Please, Don't Touch Anything 3D",468603904,USD,5.99,5,2,4.0,4.5,1.3,9+,Games,25,5,1,1,pleasedonttouchanything3d
9061,1122444037,Angry Birds Blast,129589248,USD,0.0,24878,712,4.5,4.5,1.3.5,4+,Games,37,5,12,1,angrybirdsblast
9065,1122584613,なっとう-人気の納豆育成ゲーム-,44748800,USD,0.0,0,0,0.0,0.0,2.0.1,4+,Games,37,4,1,1,
9107,1123493208,なぞって冒険！きゅるるんくまのパズルリンク,62493696,USD,0.0,0,0,0.0,0.0,1.1,4+,Games,40,5,1,1,
9108,1123499004,"求恋爱 专业版-高端恋爱相亲婚恋交友神器,同城寂寞单身男女聊天约会找对象平台",46567424,USD,0.99,0,0,0.0,0.0,2.0.0,17+,Social Networking,38,0,1,1,
9121,1123626556,梦幻西游互通版,2057722880,USD,0.0,25,3,4.5,5.0,3.0.5,4+,Games,38,5,1,1,
9156,1124265106,金庸群侠传—全自由单机武侠RPG,248950784,USD,0.0,85,4,5.0,5.0,2.01,9+,Games,37,4,1,1,rpg
9164,1124382586,万年历-日历农历黄历天气,109180928,USD,0.0,0,0,0.0,0.0,4.5.3,12+,Utilities,38,4,3,1,
9178,1124768573,流しそうめんエクストリーム,152903680,USD,0.0,0,0,0.0,0.0,1.0.1,4+,Games,38,3,1,1,
9181,1124772645,トクバイ - チラシアプリ／スーパーの特売情報で節約 -,73978880,USD,0.0,0,0,0.0,0.0,2.2.0,4+,Lifestyle,37,0,1,1,
9224,1126191781,口袋全明星,219799552,USD,0.0,0,0,0.0,0.0,1.0.0,12+,Games,40,5,1,1,
9237,1126296052,勇士与魔龙,199591936,USD,0.0,0,0,0.0,0.0,1.0.8,4+,Games,40,5,0,1,
9252,1126714010,ねこみっけ - おもしろい人気無料ゲーム,99002368,USD,0.0,1,1,5.0,5.0,1.4,4+,Games,37,0,2,1,
9262,1127214864,トリセツメーカー２　トリセツ診断,16157696,USD,0.0,0,0,0.0,0.0,1.0.1,17+,Entertainment,37,0,1,1,
9278,1127634439,【業界初成長マップ搭載！ねこ育成マト当てパズルRPG】たまねこウォーズ,259817472,USD,0.0,0,0,0.0,0.0,1.0.9,4+,Games,37,5,1,1,rpg
9308,1128311260,The EO Bar,41403392,USD,6.99,247,0,5.0,0.0,1.2.2,4+,Health & Fitness,37,5,1,1,theeobar
9341,1129107483,如意夺宝,24030208,USD,0.0,0,0,0.0,0.0,3.0.0,17+,Shopping,37,0,2,1,
9376,1130221994,目の錯覚で性格診断,27525120,USD,0.0,0,0,0.0,0.0,1.0.6,4+,Entertainment,40,0,1,1,
9378,1130264634,僕の彼女が誘拐された。,77212672,USD,0.0,0,0,0.0,0.0,1.3,9+,Games,37,0,1,1,
9391,1130638483,虫虫大作战-经典休闲蛇蛇,176500736,USD,0.0,57,1,4.5,3.0,1.7.4,4+,Games,40,5,1,1,
9394,1130676836,脱出ゲーム 学校の食堂からの脱出,94801920,USD,0.0,0,0,0.0,0.0,1.1.0,4+,Games,40,0,1,1,
9404,1130864757,ハニーズアプリ,4732928,USD,0.0,0,0,0.0,0.0,1.5,4+,Shopping,37,0,1,1,
9413,1131135416,もこうもこもこ,105058304,USD,0.0,0,0,0.0,0.0,1.0.3,9+,Games,38,0,1,1,
9423,1131236409,シュッと描いてポンッ!（シュポン）物理パズル脳トレ,37910528,USD,0.0,0,0,0.0,0.0,1.1.0,4+,Games,38,0,1,1,
9425,1131342792,Uber Driver,162263040,USD,0.0,3289,39,3.0,3.0,3.158.1,4+,Business,37,5,37,1,uberdriver
9468,1132443199,超特訓！トミックゲーム！！,248943616,USD,0.0,0,0,0.0,0.0,1.0.3,4+,Games,37,5,1,1,
9516,1133092959,式姫４コマ 其之四,54715392,USD,0.99,0,0,0.0,0.0,1.0,9+,Book,38,0,1,1,
9554,1133919651,脱出ゲーム 気まぐれカフェの謎解きタイム,146377728,USD,0.0,0,0,0.0,0.0,1.0.2,12+,Games,38,5,1,1,
9648,1136083624,【はらぺこパズル】ごはんに恋をした,80132096,USD,0.0,8,1,4.5,3.0,1.0.8,4+,Games,38,0,3,1,
9683,1136975039,南国物語,418452480,USD,5.99,0,0,0.0,0.0,1.0.2,12+,Games,38,0,1,0,
9691,1137042565,クリアしてみろよ？ 神ゲー アクション ゲーム,352789504,USD,0.0,0,0,0.0,0.0,1.4,12+,Games,40,0,1,1,
9712,1137503629,電車パズル ツメツメ - 通勤時間にピッタリ! 脳トレパズル,48162816,USD,0.0,0,0,0.0,0.0,1.0,4+,Games,38,5,1,1,
9731,1137822681,ブラックバイトはじめました。２　～居酒屋編～,47372288,USD,0.0,1,1,5.0,5.0,1.0.0,4+,Games,38,5,1,1,
9746,1138204375,極寒スライダー,86067200,USD,0.0,0,0,0.0,0.0,1.0.0,4+,Games,38,4,1,1,
9776,1138895159,Premier League - Official App,74441728,USD,0.0,791,2,3.5,5.0,1.0.31,12+,Sports,37,5,1,1,premierleagueofficialapp
9787,1139146156,【謎解き推理】意味が分かると怖い話-この怖い話を謎解き、怪談を読み解けるか…,35741696,USD,0.0,0,0,0.0,0.0,1.0.4,12+,Book,37,0,1,1,
9800,1139663852,プログレッシブ ロシア語辞典,141969408,USD,23.99,0,0,0.0,0.0,1.1,4+,Reference,37,5,2,1,
9818,1140080851,シカクイズ -暇つぶしマンガアニメ映画クイズ-暇つぶしに最適,38784000,USD,0.0,0,0,0.0,0.0,1.0.0,4+,Games,37,0,2,1,
9819,1140087281,意味が分かると怖い話-この意味怖を謎解きできるか…【謎解き意味怖】,46019584,USD,0.0,0,0,0.0,0.0,1.0.4,12+,Book,37,0,1,1,
9821,1140186382,Solitaire ▪,97139712,USD,0.0,258,32,4.5,5.0,1.4,4+,Games,37,2,15,1,solitaire
9825,1140351199,⋆Solitaire⋆,44193792,USD,0.0,2059,590,5.0,4.5,1.1.3,4+,Games,37,5,15,1,solitaire
9841,1140586546,*Solitaire*,124961792,USD,0.0,460,10,4.5,4.5,2.3.1,4+,Games,37,5,1,1,solitaire
9870,1141643627,Whataburger,133352448,USD,0.0,197,17,3.0,1.5,1.3.1,4+,Food & Drink,37,0,1,1,whataburger
9878,1141792757,まるみえ！性教育ふしぎ発見-クイズで学ぶ保健体育,41731072,USD,0.0,0,0,0.0,0.0,1.0.0,17+,Education,37,0,2,1,
9888,1141876504,Hot Wheels: Race Off,245804032,USD,0.0,3141,280,4.5,4.5,1.1.5768,4+,Games,37,5,11,1,hotwheelsraceoff
9917,1142443107,パチスロ デビル メイ クライ クロス,3148132352,USD,11.99,0,0,0.0,0.0,1.0.0,12+,Games,40,0,1,0,
9939,1143052259,Narcos: Cartel Wars,178887680,USD,0.0,4490,15,4.5,4.5,1.1.13,12+,Games,38,5,7,1,narcoscartelwars
9949,1143430689,脱出ゲーム　カリスマブラザーズのワクワク女子寮脱出大作戦,216435712,USD,0.0,0,0,0.0,0.0,1.0.3,9+,Games,37,4,1,1,
9973,1144397186,エレメンタル ファンタジー - 高精細３ＤアクションＲＰＧ,173584384,USD,0.0,17,0,5.0,0.0,0.17.518,12+,Games,38,5,1,1,
9994,1145262669,大人がハマる脳トレ！ぷるるん～頭が良くなる一筆書きパズル～,104089600,USD,0.0,0,0,0.0,0.0,1.1.5,4+,Games,37,0,1,1,
9996,1145275343,Super Mario Run,194245632,USD,0.0,87958,370,2.5,4.0,2.1.1,4+,Games,37,5,11,1,supermariorun
10003,1145485982,Vikings: an Archer's Journey,130727936,USD,2.99,94,32,4.5,4.5,1.3,9+,Games,37,5,11,1,vikingsanarchersjourney
10028,1146465836,Hill Climb Racing 2,120797184,USD,0.0,33854,732,4.5,4.5,1.5.1,9+,Games,37,5,1,1,hillclimbracing2
10029,1146543227,Infinite Painter,22405120,USD,0.0,65,21,4.0,4.0,1.5,4+,Productivity,24,5,1,1,infinitepainter
10036,1146713881,パチスロ ガールズ＆パンツァー,3975609344,USD,9.99,0,0,0.0,0.0,1.0.2,12+,Games,38,0,1,0,
10039,1146788003,全民打金币——爽快的正版放置手游,83985408,USD,0.0,0,0,0.0,0.0,1.6,12+,Games,40,5,1,1,
10054,1147297267,Don't Starve: Shipwrecked,633698304,USD,4.99,495,55,3.5,3.5,1.5,9+,Games,25,5,1,1,dontstarveshipwrecked
10059,1147452760,European War 5: Empire,127559680,USD,0.0,104,41,4.0,4.0,1.2.2,9+,Games,37,5,5,1,europeanwar5empire
10074,1147910573,ピンポンファイター - 卓球王にオレはなるっ！！,47551488,USD,0.0,0,0,0.0,0.0,2.0.2,4+,Games,37,3,2,1,
10102,1148524123,Uber优步中国,51692544,USD,0.0,2,2,1.0,1.0,4.8.19,4+,Travel,37,0,1,1,uber
10109,1148799284,意味が分かると怖い話【意味怖】-この怖い話の意味が分かるか…,54333440,USD,0.0,0,0,0.0,0.0,1.0.4,12+,Book,37,0,1,1,
10143,1150253456,战歌联萌-新英雄登场 惊喜嘉年华,253259776,USD,0.0,0,0,0.0,0.0,1.10,9+,Games,40,5,1,1,
10165,1151262589,こち亀 公式連載アプリ〜こち亀の漫画が読めるアプリ〜,34743296,USD,0.0,0,0,0.0,0.0,1.1.5,4+,Book,37,2,1,1,
10190,1152350612,吕布帮帮忙-三国策略卡牌，指间微操轻松畅玩,145248256,USD,0.0,0,0,0.0,0.0,1.0.0,9+,Games,40,5,1,1,
10191,1152396902,凤凰新闻(专业版)-有料的军事新闻、娱乐短视频,67361792,USD,0.99,0,0,0.0,0.0,5.5.6,17+,News,37,0,2,1,
10210,1153109870,微软识花,175406080,USD,0.0,9,4,4.0,4.0,1.09,4+,Entertainment,37,5,2,1,
